; Sample Rate 11025
; Channels 1
   0   0
   9.0702948e-005   0
   0.0001814059   -3.0517578e-005
   0.00027210884   6.1035156e-005
   0.00036281179   -9.1552734e-005
   0.00045351474   0.00012207031
   0.00054421769   -0.00012207031
   0.00063492063   9.1552734e-005
   0.00072562358   -9.1552734e-005
   0.00081632653   9.1552734e-005
   0.00090702948   -6.1035156e-005
   0.00099773243   3.0517578e-005
   0.0010884354   0
   0.0011791383   -3.0517578e-005
   0.0012698413   3.0517578e-005
   0.0013605442   0
   0.0014512472   0
   0.0015419501   -3.0517578e-005
   0.0016326531   6.1035156e-005
   0.001723356   -6.1035156e-005
   0.001814059   3.0517578e-005
   0.0019047619   0
   0.0019954649   -3.0517578e-005
   0.0020861678   6.1035156e-005
   0.0021768707   -6.1035156e-005
   0.0022675737   3.0517578e-005
   0.0023582766   0
   0.0024489796   0
   0.0025396825   -3.0517578e-005
   0.0026303855   6.1035156e-005
   0.0027210884   -6.1035156e-005
   0.0028117914   3.0517578e-005
   0.0029024943   3.0517578e-005
   0.0029931973   -9.1552734e-005
   0.0030839002   0.00012207031
   0.0031746032   -0.00012207031
   0.0032653061   9.1552734e-005
   0.0033560091   -6.1035156e-005
   0.003446712   3.0517578e-005
   0.003537415   0
   0.0036281179   -3.0517578e-005
   0.0037188209   6.1035156e-005
   0.0038095238   -9.1552734e-005
   0.0039002268   9.1552734e-005
   0.0039909297   -9.1552734e-005
   0.0040816327   6.1035156e-005
   0.0041723356   0
   0.0042630385   -6.1035156e-005
   0.0043537415   9.1552734e-005
   0.0044444444   -0.00012207031
   0.0045351474   0.00012207031
   0.0046258503   -9.1552734e-005
   0.0047165533   9.1552734e-005
   0.0048072562   -9.1552734e-005
   0.0048979592   3.0517578e-005
   0.0049886621   3.0517578e-005
   0.0050793651   -6.1035156e-005
   0.005170068   9.1552734e-005
   0.005260771   -9.1552734e-005
   0.0053514739   9.1552734e-005
   0.0054421769   -0.00012207031
   0.0055328798   0.00012207031
   0.0056235828   -9.1552734e-005
   0.0057142857   6.1035156e-005
   0.0058049887   -3.0517578e-005
   0.0058956916   0
   0.0059863946   3.0517578e-005
   0.0060770975   -3.0517578e-005
   0.0061678005   0
   0.0062585034   0
   0.0063492063   0
   0.0064399093   3.0517578e-005
   0.0065306122   -6.1035156e-005
   0.0066213152   6.1035156e-005
   0.0067120181   -6.1035156e-005
   0.0068027211   3.0517578e-005
   0.006893424   3.0517578e-005
   0.006984127   -9.1552734e-005
   0.0070748299   0.00012207031
   0.0071655329   -0.00015258789
   0.0072562358   0.00012207031
   0.0073469388   -6.1035156e-005
   0.0074376417   3.0517578e-005
   0.0075283447   0
   0.0076190476   -6.1035156e-005
   0.0077097506   9.1552734e-005
   0.0078004535   -9.1552734e-005
   0.0078911565   9.1552734e-005
   0.0079818594   -9.1552734e-005
   0.0080725624   9.1552734e-005
   0.0081632653   -9.1552734e-005
   0.0082539683   0.00012207031
   0.0083446712   -0.00012207031
   0.0084353741   9.1552734e-005
   0.0085260771   -6.1035156e-005
   0.00861678   3.0517578e-005
   0.008707483   0
   0.0087981859   3.0517578e-005
   0.0088888889   -6.1035156e-005
   0.0089795918   3.0517578e-005
   0.0090702948   0
   0.0091609977   0
   0.0092517007   0
   0.0093424036   0
   0.0094331066   -3.0517578e-005
   0.0095238095   6.1035156e-005
   0.0096145125   -6.1035156e-005
   0.0097052154   6.1035156e-005
   0.0097959184   -6.1035156e-005
   0.0098866213   3.0517578e-005
   0.0099773243   0
   0.010068027   0
   0.01015873   0
   0.010249433   0
   0.010340136   0
   0.010430839   -3.0517578e-005
   0.010521542   3.0517578e-005
   0.010612245   0
   0.010702948   -3.0517578e-005
   0.010793651   6.1035156e-005
   0.010884354   -6.1035156e-005
   0.010975057   6.1035156e-005
   0.01106576   -6.1035156e-005
   0.011156463   3.0517578e-005
   0.011247166   0
   0.011337868   0
   0.011428571   3.0517578e-005
   0.011519274   -3.0517578e-005
   0.011609977   -3.0517578e-005
   0.01170068   6.1035156e-005
   0.011791383   -6.1035156e-005
   0.011882086   9.1552734e-005
   0.011972789   -9.1552734e-005
   0.012063492   6.1035156e-005
   0.012154195   -6.1035156e-005
   0.012244898   6.1035156e-005
   0.012335601   -3.0517578e-005
   0.012426304   0
   0.012517007   3.0517578e-005
   0.01260771   -3.0517578e-005
   0.012698413   3.0517578e-005
   0.012789116   -3.0517578e-005
   0.012879819   0
   0.012970522   0
   0.013061224   0
   0.013151927   3.0517578e-005
   0.01324263   -3.0517578e-005
   0.013333333   0
   0.013424036   0
   0.013514739   0
   0.013605442   0
   0.013696145   0
   0.013786848   0
   0.013877551   3.0517578e-005
   0.013968254   -3.0517578e-005
   0.014058957   0
   0.01414966   0
   0.014240363   3.0517578e-005
   0.014331066   -3.0517578e-005
   0.014421769   3.0517578e-005
   0.014512472   -6.1035156e-005
   0.014603175   9.1552734e-005
   0.014693878   -9.1552734e-005
   0.01478458   9.1552734e-005
   0.014875283   -9.1552734e-005
   0.014965986   9.1552734e-005
   0.015056689   -9.1552734e-005
   0.015147392   9.1552734e-005
   0.015238095   -9.1552734e-005
   0.015328798   6.1035156e-005
   0.015419501   0
   0.015510204   -3.0517578e-005
   0.015600907   3.0517578e-005
   0.01569161   -3.0517578e-005
   0.015782313   0
   0.015873016   3.0517578e-005
   0.015963719   -3.0517578e-005
   0.016054422   3.0517578e-005
   0.016145125   -6.1035156e-005
